timestamp,user_id,user_role,player_id,action,status,ip_address
2026-08-07T14:39:45.336Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:39:45.339Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:39:45.341Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:39:45.343Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-07T14:39:45.344Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:39:45.345Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:43:07.731Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:43:07.733Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:43:07.736Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-TEST-99,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:43:07.745Z,system,GATEWAY,PLAYER-W5-001,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:43:07.746Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.748Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:43:07.749Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:43:07.750Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-07T14:43:07.751Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.752Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.754Z,EXTERNAL_COMPANY,EXTERNAL_COMPANY,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-07T14:43:07.755Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.756Z,ANALYST,ANALYST,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-07T14:43:07.757Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:43:07.758Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.759Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:43:07.761Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.763Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.764Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:43:07.765Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.767Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.769Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.771Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:43:07.772Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-07T14:43:07.773Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:43:07.774Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:46:10.112Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:46:10.115Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:46:10.118Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-TEST-99,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:46:10.126Z,system,GATEWAY,PLAYER-W5-001,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-07T14:46:10.128Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.130Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-07T14:46:10.131Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:46:10.132Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-07T14:46:10.133Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.135Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.136Z,EXTERNAL_COMPANY,EXTERNAL_COMPANY,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-07T14:46:10.137Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.138Z,ANALYST,ANALYST,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-07T14:46:10.139Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:46:10.140Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.141Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:46:10.143Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.145Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.146Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:46:10.147Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.148Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.150Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.153Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-07T14:46:10.154Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-07T14:46:10.155Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-07T14:46:10.156Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-11T15:48:02.321Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-11T15:48:02.323Z,system,GATEWAY,PLAYER-TEST-99,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-11T15:48:02.326Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-TEST-99,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-11T15:48:02.336Z,system,GATEWAY,PLAYER-W5-001,TELEMETRY_INGEST,SUCCESS,testclient
2026-08-11T15:48:02.337Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.339Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
2026-08-11T15:48:02.340Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-11T15:48:02.341Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-11T15:48:02.342Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.343Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.345Z,EXTERNAL_COMPANY,EXTERNAL_COMPANY,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-11T15:48:02.346Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.347Z,ANALYST,ANALYST,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_RBAC_403,testclient
2026-08-11T15:48:02.348Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-11T15:48:02.349Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.351Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-11T15:48:02.352Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.354Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.355Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-11T15:48:02.356Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.357Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.360Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.362Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_REVOKED,SUCCESS,testclient
2026-08-11T15:48:02.363Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,DENIED_GDPR_403,testclient
2026-08-11T15:48:02.364Z,system,ATHLETE_DASHBOARD,PLAYER-W5-001,CONSENT_GRANTED,SUCCESS,testclient
2026-08-11T15:48:02.365Z,TEAM_DOCTOR,TEAM_DOCTOR,PLAYER-W5-001,VIEW_BIOMETRIC_DATA,SUCCESS_200,testclient
